Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index,Date
2020,September,Europe,MINI,10052,41200.0,414142400.0,0.076,20.6,4.49,1.1,2020-09-01
2020,September,China,3 Series,13908,48472.0,674148576.0,0.065,20.13,3.71,1.1,2020-09-01
2020,September,China,5 Series,3015,62512.0,188473680.0,0.08,20.13,3.71,1.1,2020-09-01
2020,September,China,X3,10166,58872.0,598492752.0,0.074,20.13,3.71,1.1,2020-09-01
2020,September,China,X5,6148,69504.0,427310592.0,0.076,20.13,3.71,1.1,2020-09-01
2020,September,China,X7,4897,93443.0,457590371.0,0.086,20.13,3.71,1.1,2020-09-01
2020,September,China,i4,4835,64942.0,313994570.0,0.064,20.13,3.71,1.1,2020-09-01
2020,September,China,iX,8936,76089.0,679931304.0,0.08,20.13,3.71,1.1,2020-09-01
2020,September,China,MINI,8461,40757.0,344844977.0,0.079,20.13,3.71,1.1,2020-09-01
2020,September,USA,3 Series,11284,49982.0,563996888.0,0.056,14.74,2.29,1.06,2020-09-01
2020,September,USA,5 Series,6941,60411.0,419312751.0,0.064,14.74,2.29,1.06,2020-09-01
2020,September,USA,X3,9657,59246.0,572138622.0,0.08,14.74,2.29,1.06,2020-09-01
2020,September,USA,X5,6832,70005.0,478274160.0,0.091,14.74,2.29,1.06,2020-09-01
2020,September,USA,X7,7056,92222.0,650718432.0,0.089,14.74,2.29,1.06,2020-09-01
2020,September,USA,i4,8858,63448.0,562022384.0,0.074,14.74,2.29,1.06,2020-09-01
2020,September,USA,iX,5186,75805.0,393124730.0,0.044,14.74,2.29,1.06,2020-09-01
2020,September,USA,MINI,5153,42977.0,221460481.0,0.07,14.74,2.29,1.06,2020-09-01
2020,September,RestOfWorld,3 Series,8033,46070.0,370080310.0,0.074,6.87,2.96,1.16,2020-09-01
2020,September,RestOfWorld,5 Series,9197,61348.0,564217556.0,0.062,6.87,2.96,1.16,2020-09-01
2020,September,RestOfWorld,X3,8891,58218.0,517616238.0,0.075,6.87,2.96,1.16,2020-09-01
2020,September,RestOfWorld,X5,12758,68788.0,877597304.0,0.083,6.87,2.96,1.16,2020-09-01
2020,September,RestOfWorld,X7,11513,92841.0,1068878433.0,0.067,6.87,2.96,1.16,2020-09-01
2020,September,RestOfWorld,i4,13827,65072.0,899750544.0,0.074,6.87,2.96,1.16,2020-09-01
2020,September,RestOfWorld,iX,7454,76904.0,573242416.0,0.073,6.87,2.96,1.16,2020-09-01
2020,September,RestOfWorld,MINI,11380,40504.0,460935520.0,0.088,6.87,2.96,1.16,2020-09-01
2020,October,Europe,3 Series,9337,46338.0,432657906.0,0.068,14.89,2.73,1.11,2020-10-01
2020,October,Europe,5 Series,3180,60961.0,193855980.0,0.084,14.89,2.73,1.11,2020-10-01
2020,October,Europe,X3,6553,59764.0,391633492.0,0.069,14.89,2.73,1.11,2020-10-01
2020,October,Europe,X5,7186,69104.0,496581344.0,0.08,14.89,2.73,1.11,2020-10-01
2020,October,Europe,X7,12030,91895.0,1105496850.0,0.057,14.89,2.73,1.11,2020-10-01
2020,October,Europe,i4,5947,63731.0,379008257.0,0.069,14.89,2.73,1.11,2020-10-01
2020,October,Europe,iX,7330,75382.0,552550060.0,0.078,14.89,2.73,1.11,2020-10-01
2020,October,Europe,MINI,3052,41983.0,128132116.0,0.041,14.89,2.73,1.11,2020-10-01
2020,October,China,3 Series,8182,49550.0,405418100.0,0.065,19.1,2.25,1.1,2020-10-01
2020,October,China,5 Series,8800,63930.0,562584000.0,0.069,19.1,2.25,1.1,2020-10-01
2020,October,China,X3,5846,58952.0,344633392.0,0.073,19.1,2.25,1.1,2020-10-01
2020,October,China,X5,3192,70195.0,224062440.0,0.073,19.1,2.25,1.1,2020-10-01
2020,October,China,X7,4033,93480.0,377004840.0,0.073,19.1,2.25,1.1,2020-10-01
2020,October,China,i4,7809,66272.0,517518048.0,0.085,19.1,2.25,1.1,2020-10-01
2020,October,China,iX,2768,74853.0,207193104.0,0.082,19.1,2.25,1.1,2020-10-01
2020,October,China,MINI,5391,41503.0,223742673.0,0.098,19.1,2.25,1.1,2020-10-01
2020,October,USA,3 Series,10443,49163.0,513409209.0,0.062,18.7,1.86,1.1,2020-10-01
2020,October,USA,5 Series,12063,62942.0,759269346.0,0.085,18.7,1.86,1.1,2020-10-01
2020,October,USA,X3,10987,59471.0,653407877.0,0.059,18.7,1.86,1.1,2020-10-01
2020,October,USA,X5,3514,69946.0,245790244.0,0.066,18.7,1.86,1.1,2020-10-01
2020,October,USA,X7,4342,93556.0,406220152.0,0.078,18.7,1.86,1.1,2020-10-01
2020,October,USA,i4,8434,64493.0,543933962.0,0.073,18.7,1.86,1.1,2020-10-01
2020,October,USA,iX,6188,76340.0,472391920.0,0.069,18.7,1.86,1.1,2020-10-01
2020,October,USA,MINI,8972,40053.0,359355516.0,0.058,18.7,1.86,1.1,2020-10-01
2020,October,RestOfWorld,3 Series,9973,48763.0,486313399.0,0.066,5.37,4.37,1.05,2020-10-01
2020,October,RestOfWorld,5 Series,11420,62347.0,712002740.0,0.056,5.37,4.37,1.05,2020-10-01
2020,October,RestOfWorld,X3,5818,59249.0,344710682.0,0.091,5.37,4.37,1.05,2020-10-01
2020,October,RestOfWorld,X5,9102,67370.0,613201740.0,0.084,5.37,4.37,1.05,2020-10-01
2020,October,RestOfWorld,X7,3380,91392.0,308904960.0,0.076,5.37,4.37,1.05,2020-10-01
2020,October,RestOfWorld,i4,2903,65109.0,189011427.0,0.069,5.37,4.37,1.05,2020-10-01
2020,October,RestOfWorld,iX,6881,75108.0,516818148.0,0.083,5.37,4.37,1.05,2020-10-01
2020,October,RestOfWorld,MINI,8671,40155.0,348184005.0,0.077,5.37,4.37,1.05,2020-10-01
2020,November,Europe,3 Series,10530,48934.0,515275020.0,0.068,18.58,1.24,1.09,2020-11-01
2020,November,Europe,5 Series,7485,62007.0,464122395.0,0.083,18.58,1.24,1.09,2020-11-01
2020,November,Europe,X3,6485,56391.0,365695635.0,0.064,18.58,1.24,1.09,2020-11-01
2020,November,Europe,X5,11540,70748.0,816431920.0,0.075,18.58,1.24,1.09,2020-11-01
2020,November,Europe,X7,9282,90607.0,841014174.0,0.064,18.58,1.24,1.09,2020-11-01
2020,November,Europe,i4,8267,64540.0,533552180.0,0.054,18.58,1.24,1.09,2020-11-01
2020,November,Europe,iX,5412,75949.0,411035988.0,0.071,18.58,1.24,1.09,2020-11-01
2020,November,Europe,MINI,4635,40365.0,187091775.0,0.067,18.58,1.24,1.09,2020-11-01
2020,November,China,3 Series,6718,48378.0,325003404.0,0.073,20.31,2.67,1.12,2020-11-01
2020,November,China,5 Series,3730,60892.0,227127160.0,0.073,20.31,2.67,1.12,2020-11-01
2020,November,China,X3,8226,58527.0,481443102.0,0.082,20.31,2.67,1.12,2020-11-01
2020,November,China,X5,4001,67364.0,269523364.0,0.062,20.31,2.67,1.12,2020-11-01
2020,November,China,X7,9568,91011.0,870793248.0,0.06,20.31,2.67,1.12,2020-11-01
2020,November,China,i4,5502,63498.0,349365996.0,0.068,20.31,2.67,1.12,2020-11-01
2020,November,China,iX,11722,74327.0,871261094.0,0.052,20.31,2.67,1.12,2020-11-01
2020,November,China,MINI,9208,42850.0,394562800.0,0.076,20.31,2.67,1.12,2020-11-01
2020,November,USA,3 Series,6383,47231.0,301475473.0,0.081,16.16,3.24,1.11,2020-11-01
2020,November,USA,5 Series,7355,63924.0,470161020.0,0.09,16.16,3.24,1.11,2020-11-01
2020,November,USA,X3,2584,58986.0,152419824.0,0.088,16.16,3.24,1.11,2020-11-01
2020,November,USA,X5,10404,68299.0,710582796.0,0.065,16.16,3.24,1.11,2020-11-01
2020,November,USA,X7,4791,90993.0,435947463.0,0.067,16.16,3.24,1.11,2020-11-01
2020,November,USA,i4,9403,65587.0,616714561.0,0.08,16.16,3.24,1.11,2020-11-01
2020,November,USA,iX,10448,74684.0,780298432.0,0.065,16.16,3.24,1.11,2020-11-01
2020,November,USA,MINI,5364,41585.0,223061940.0,0.092,16.16,3.24,1.11,2020-11-01
2020,November,RestOfWorld,3 Series,11811,48961.0,578278371.0,0.069,6.43,4.12,1.12,2020-11-01
2020,November,RestOfWorld,5 Series,5766,61590.0,355127940.0,0.063,6.43,4.12,1.12,2020-11-01
2020,November,RestOfWorld,X3,9402,58324.0,548362248.0,0.076,6.43,4.12,1.12,2020-11-01
2020,November,RestOfWorld,X5,11712,70716.0,828225792.0,0.068,6.43,4.12,1.12,2020-11-01
2020,November,RestOfWorld,X7,5955,91000.0,541905000.0,0.081,6.43,4.12,1.12,2020-11-01
2020,November,RestOfWorld,i4,5040,63917.0,322141680.0,0.081,6.43,4.12,1.12,2020-11-01
2020,November,RestOfWorld,iX,9548,73405.0,700870940.0,0.058,6.43,4.12,1.12,2020-11-01
2020,November,RestOfWorld,MINI,9653,42768.0,412839504.0,0.074,6.43,4.12,1.12,2020-11-01
2020,December,Europe,3 Series,4238,46531.0,197198378.0,0.05,14.13,2.66,1.11,2020-12-01
2020,December,Europe,5 Series,11530,62213.0,717315890.0,0.049,14.13,2.66,1.11,2020-12-01
2020,December,Europe,X3,6051,56012.0,338928612.0,0.074,14.13,2.66,1.11,2020-12-01
2020,December,Europe,X5,6436,68857.0,443163652.0,0.071,14.13,2.66,1.11,2020-12-01
2020,December,Europe,X7,13404,93509.0,1253394636.0,0.074,14.13,2.66,1.11,2020-12-01
2020,December,Europe,i4,12400,65923.0,817445200.0,0.08,14.13,2.66,1.11,2020-12-01
2020,December,Europe,iX,9975,74052.0,738668700.0,0.086,14.13,2.66,1.11,2020-12-01
2020,December,Europe,MINI,11227,40925.0,459464975.0,0.078,14.13,2.66,1.11,2020-12-01
2020,December,China,3 Series,13564,49116.0,666209424.0,0.059,15.72,3.21,1.12,2020-12-01
2020,December,China,5 Series,13579,61262.0,831876698.0,0.076,15.72,3.21,1.12,2020-12-01
2020,December,China,X3,8799,58135.0,511529865.0,0.076,15.72,3.21,1.12,2020-12-01
2020,December,China,X5,6794,68534.0,465619996.0,0.062,15.72,3.21,1.12,2020-12-01
2020,December,China,X7,5548,93294.0,517595112.0,0.077,15.72,3.21,1.12,2020-12-01
2020,December,China,i4,10813,65872.0,712273936.0,0.06,15.72,3.21,1.12,2020-12-01
2020,December,China,iX,11579,74332.0,860690228.0,0.066,15.72,3.21,1.12,2020-12-01
2020,December,China,MINI,9619,43339.0,416877841.0,0.061,15.72,3.21,1.12,2020-12-01
2020,December,USA,3 Series,9950,47094.0,468585300.0,0.084,20.57,3.34,1.11,2020-12-01
2020,December,USA,5 Series,5726,62617.0,358544942.0,0.073,20.57,3.34,1.11,2020-12-01
2020,December,USA,X3,13355,56905.0,759966275.0,0.053,20.57,3.34,1.11,2020-12-01
2020,December,USA,X5,10643,70155.0,746659665.0,0.068,20.57,3.34,1.11,2020-12-01
2020,December,USA,X7,7544,90191.0,680400904.0,0.066,20.57,3.34,1.11,2020-12-01
2020,December,USA,i4,13519,64116.0,866784204.0,0.065,20.57,3.34,1.11,2020-12-01
2020,December,USA,iX,3918,74036.0,290073048.0,0.056,20.57,3.34,1.11,2020-12-01
2020,December,USA,MINI,7731,42148.0,325846188.0,0.057,20.57,3.34,1.11,2020-12-01
2020,December,RestOfWorld,3 Series,4417,49426.0,218314642.0,0.058,5.31,3.85,1.15,2020-12-01
2020,December,RestOfWorld,5 Series,9979,63183.0,630503157.0,0.07,5.31,3.85,1.15,2020-12-01
2020,December,RestOfWorld,X3,9283,56990.0,529038170.0,0.069,5.31,3.85,1.15,2020-12-01
2020,December,RestOfWorld,X5,11843,67824.0,803239632.0,0.062,5.31,3.85,1.15,2020-12-01
2020,December,RestOfWorld,X7,10288,93980.0,966866240.0,0.058,5.31,3.85,1.15,2020-12-01
2020,December,RestOfWorld,i4,8987,63687.0,572355069.0,0.047,5.31,3.85,1.15,2020-12-01
2020,December,RestOfWorld,iX,3531,74422.0,262784082.0,0.081,5.31,3.85,1.15,2020-12-01
2020,December,RestOfWorld,MINI,5425,41294.0,224019950.0,0.077,5.31,3.85,1.15,2020-12-01
2021,January,Europe,3 Series,9965,46446.0,462834390.0,0.112,20.58,4.52,1.16,2021-01-01
2021,January,Europe,5 Series,6642,63499.0,421760358.0,0.094,20.58,4.52,1.16,2021-01-01
2021,January,Europe,X3,5808,56226.0,326560608.0,0.091,20.58,4.52,1.16,2021-01-01
2021,January,Europe,X5,6878,70089.0,482072142.0,0.105,20.58,4.52,1.16,2021-01-01
2021,January,Europe,X7,8344,92271.0,769909224.0,0.088,20.58,4.52,1.16,2021-01-01
2021,January,Europe,i4,5213,64932.0,338490516.0,0.112,20.58,4.52,1.16,2021-01-01
2021,January,Europe,iX,11949,74612.0,891538788.0,0.095,20.58,4.52,1.16,2021-01-01
2021,January,Europe,MINI,4536,40269.0,182660184.0,0.108,20.58,4.52,1.16,2021-01-01
2021,January,China,3 Series,4343,48167.0,209189281.0,0.088,17.87,1.77,1.17,2021-01-01
2021,January,China,5 Series,11298,60052.0,678467496.0,0.091,17.87,1.77,1.17,2021-01-01
2021,January,China,X3,8356,58785.0,491207460.0,0.089,17.87,1.77,1.17,2021-01-01
2021,January,China,X5,3333,67405.0,224660865.0,0.09,17.87,1.77,1.17,2021-01-01
2021,January,China,X7,9687,92053.0,891717411.0,0.075,17.87,1.77,1.17,2021-01-01
2021,January,China,i4,12344,64567.0,797015048.0,0.104,17.87,1.77,1.17,2021-01-01
2021,January,China,iX,7229,73826.0,533688154.0,0.092,17.87,1.77,1.17,2021-01-01
2021,January,China,MINI,8716,40348.0,351673168.0,0.102,17.87,1.77,1.17,2021-01-01
2021,January,USA,3 Series,7579,49477.0,374986183.0,0.091,18.71,2.47,1.16,2021-01-01
2021,January,USA,5 Series,9351,60524.0,565959924.0,0.1,18.71,2.47,1.16,2021-01-01
2021,January,USA,X3,5679,58764.0,333720756.0,0.1,18.71,2.47,1.16,2021-01-01
2021,January,USA,X5,2936,68973.0,202504728.0,0.107,18.71,2.47,1.16,2021-01-01
2021,January,USA,X7,5673,93344.0,529540512.0,0.074,18.71,2.47,1.16,2021-01-01
2021,January,USA,i4,5828,64351.0,375037628.0,0.089,18.71,2.47,1.16,2021-01-01
2021,January,USA,iX,8935,74134.0,662387290.0,0.102,18.71,2.47,1.16,2021-01-01
2021,January,USA,MINI,7637,43300.0,330682100.0,0.097,18.71,2.47,1.16,2021-01-01
2021,January,RestOfWorld,3 Series,3335,46012.0,153450020.0,0.114,5.31,4.59,1.14,2021-01-01
2021,January,RestOfWorld,5 Series,9579,60497.0,579500763.0,0.096,5.31,4.59,1.14,2021-01-01
2021,January,RestOfWorld,X3,4407,57194.0,252053958.0,0.093,5.31,4.59,1.14,2021-01-01
2021,January,RestOfWorld,X5,4294,68590.0,294525460.0,0.114,5.31,4.59,1.14,2021-01-01
2021,January,RestOfWorld,X7,9828,91224.0,896549472.0,0.119,5.31,4.59,1.14,2021-01-01
2021,January,RestOfWorld,i4,5447,66435.0,361871445.0,0.097,5.31,4.59,1.14,2021-01-01
2021,January,RestOfWorld,iX,9445,75973.0,717564985.0,0.098,5.31,4.59,1.14,2021-01-01
2021,January,RestOfWorld,MINI,7260,41848.0,303816480.0,0.086,5.31,4.59,1.14,2021-01-01
2021,February,Europe,3 Series,5473,49871.0,272943983.0,0.087,15.12,4.2,1.14,2021-02-01
2021,February,Europe,5 Series,4458,62187.0,277229646.0,0.102,15.12,4.2,1.14,2021-02-01
2021,February,Europe,X3,4146,58951.0,244410846.0,0.096,15.12,4.2,1.14,2021-02-01
2021,February,Europe,X5,11145,68690.0,765550050.0,0.096,15.12,4.2,1.14,2021-02-01
2021,February,Europe,X7,6009,91504.0,549847536.0,0.114,15.12,4.2,1.14,2021-02-01
2021,February,Europe,i4,11829,64748.0,765904092.0,0.104,15.12,4.2,1.14,2021-02-01
2021,February,Europe,iX,6652,73492.0,488868784.0,0.081,15.12,4.2,1.14,2021-02-01
2021,February,Europe,MINI,2786,40498.0,112827428.0,0.084,15.12,4.2,1.14,2021-02-01
2021,February,China,3 Series,9836,46667.0,459016612.0,0.1,15.64,4.53,1.15,2021-02-01
2021,February,China,5 Series,11353,61029.0,692862237.0,0.097,15.64,4.53,1.15,2021-02-01
2021,February,China,X3,3677,59289.0,218005653.0,0.098,15.64,4.53,1.15,2021-02-01
2021,February,China,X5,9133,70370.0,642689210.0,0.1,15.64,4.53,1.15,2021-02-01
2021,February,China,X7,4768,90976.0,433773568.0,0.114,15.64,4.53,1.15,2021-02-01
2021,February,China,i4,5877,64251.0,377603127.0,0.09,15.64,4.53,1.15,2021-02-01
2021,February,China,iX,8145,75299.0,613310355.0,0.109,15.64,4.53,1.15,2021-02-01
2021,February,China,MINI,8666,43943.0,380810038.0,0.092,15.64,4.53,1.15,2021-02-01
2021,February,USA,3 Series,5553,48947.0,271802691.0,0.09,14.62,3.85,1.14,2021-02-01
2021,February,USA,5 Series,6735,63563.0,428096805.0,0.083,14.62,3.85,1.14,2021-02-01
2021,February,USA,X3,12026,58701.0,705938226.0,0.084,14.62,3.85,1.14,2021-02-01
2021,February,USA,X5,11626,70582.0,820586332.0,0.098,14.62,3.85,1.14,2021-02-01
2021,February,USA,X7,8489,93049.0,789892961.0,0.093,14.62,3.85,1.14,2021-02-01
2021,February,USA,i4,3723,64305.0,239407515.0,0.079,14.62,3.85,1.14,2021-02-01
2021,February,USA,iX,12019,76906.0,924333214.0,0.1,14.62,3.85,1.14,2021-02-01
2021,February,USA,MINI,6986,41028.0,286621608.0,0.11,14.62,3.85,1.14,2021-02-01
2021,February,RestOfWorld,3 Series,9117,46139.0,420649263.0,0.091,6.73,2.8,1.19,2021-02-01
2021,February,RestOfWorld,5 Series,10146,60086.0,609632556.0,0.105,6.73,2.8,1.19,2021-02-01
2021,February,RestOfWorld,X3,4897,57601.0,282072097.0,0.094,6.73,2.8,1.19,2021-02-01
2021,February,RestOfWorld,X5,7522,70970.0,533836340.0,0.086,6.73,2.8,1.19,2021-02-01
2021,February,RestOfWorld,X7,10401,90627.0,942611427.0,0.105,6.73,2.8,1.19,2021-02-01
2021,February,RestOfWorld,i4,9411,65044.0,612129084.0,0.098,6.73,2.8,1.19,2021-02-01
2021,February,RestOfWorld,iX,5012,75925.0,380536100.0,0.098,6.73,2.8,1.19,2021-02-01
2021,February,RestOfWorld,MINI,7810,40974.0,320006940.0,0.096,6.73,2.8,1.19,2021-02-01
2021,March,Europe,3 Series,6201,46660.0,289338660.0,0.095,14.82,1.79,1.14,2021-03-01
2021,March,Europe,5 Series,7864,60738.0,477643632.0,0.092,14.82,1.79,1.14,2021-03-01
2021,March,Europe,X3,6322,59623.0,376936606.0,0.114,14.82,1.79,1.14,2021-03-01
2021,March,Europe,X5,11880,69185.0,821917800.0,0.097,14.82,1.79,1.14,2021-03-01
2021,March,Europe,X7,8321,91913.0,764808073.0,0.103,14.82,1.79,1.14,2021-03-01
2021,March,Europe,i4,5054,63310.0,319968740.0,0.088,14.82,1.79,1.14,2021-03-01
2021,March,Europe,iX,8438,76520.0,645675760.0,0.096,14.82,1.79,1.14,2021-03-01
2021,March,Europe,MINI,13250,41723.0,552829750.0,0.088,14.82,1.79,1.14,2021-03-01
2021,March,China,3 Series,7800,47982.0,374259600.0,0.098,15.56,3.99,1.16,2021-03-01
2021,March,China,5 Series,11433,61461.0,702683613.0,0.083,15.56,3.99,1.16,2021-03-01
2021,March,China,X3,13696,59566.0,815815936.0,0.094,15.56,3.99,1.16,2021-03-01
2021,March,China,X5,11014,68587.0,755417218.0,0.1,15.56,3.99,1.16,2021-03-01
2021,March,China,X7,11390,90551.0,1031375890.0,0.091,15.56,3.99,1.16,2021-03-01
2021,March,China,i4,5913,66904.0,395603352.0,0.114,15.56,3.99,1.16,2021-03-01
2021,March,China,iX,11195,73021.0,817470095.0,0.098,15.56,3.99,1.16,2021-03-01
2021,March,China,MINI,13631,42658.0,581471198.0,0.099,15.56,3.99,1.16,2021-03-01
2021,March,USA,3 Series,8541,46165.0,394295265.0,0.083,19.64,1.71,1.11,2021-03-01
2021,March,USA,5 Series,8502,60589.0,515127678.0,0.097,19.64,1.71,1.11,2021-03-01
2021,March,USA,X3,8421,57262.0,482203302.0,0.09,19.64,1.71,1.11,2021-03-01
2021,March,USA,X5,3082,70516.0,217330312.0,0.101,19.64,1.71,1.11,2021-03-01
2021,March,USA,X7,7289,91268.0,665252452.0,0.087,19.64,1.71,1.11,2021-03-01
2021,March,USA,i4,4214,65722.0,276952508.0,0.073,19.64,1.71,1.11,2021-03-01
2021,March,USA,iX,14118,75073.0,1059880614.0,0.098,19.64,1.71,1.11,2021-03-01
2021,March,USA,MINI,12567,43076.0,541336092.0,0.115,19.64,1.71,1.11,2021-03-01
2021,March,RestOfWorld,3 Series,10538,47485.0,500396930.0,0.1,6.31,1.91,1.13,2021-03-01
2021,March,RestOfWorld,5 Series,12069,60018.0,724357242.0,0.093,6.31,1.91,1.13,2021-03-01
2021,March,RestOfWorld,X3,8596,59408.0,510671168.0,0.097,6.31,1.91,1.13,2021-03-01
2021,March,RestOfWorld,X5,5954,68938.0,410456852.0,0.1,6.31,1.91,1.13,2021-03-01
2021,March,RestOfWorld,X7,5322,90431.0,481273782.0,0.073,6.31,1.91,1.13,2021-03-01
2021,March,RestOfWorld,i4,5269,64943.0,342184667.0,0.106,6.31,1.91,1.13,2021-03-01
2021,March,RestOfWorld,iX,10819,74088.0,801558072.0,0.081,6.31,1.91,1.13,2021-03-01
2021,March,RestOfWorld,MINI,5877,40799.0,239775723.0,0.088,6.31,1.91,1.13,2021-03-01
2021,April,Europe,3 Series,4614,49907.0,230270898.0,0.093,17.76,3.21,1.2,2021-04-01
2021,April,Europe,5 Series,3424,60186.0,206076864.0,0.088,17.76,3.21,1.2,2021-04-01
2021,April,Europe,X3,7587,57217.0,434105379.0,0.096,17.76,3.21,1.2,2021-04-01
2021,April,Europe,X5,3372,67135.0,226379220.0,0.08,17.76,3.21,1.2,2021-04-01
2021,April,Europe,X7,7649,92630.0,708526870.0,0.104,17.76,3.21,1.2,2021-04-01
2021,April,Europe,i4,6290,63875.0,401773750.0,0.09,17.76,3.21,1.2,2021-04-01
2021,April,Europe,iX,5092,76023.0,387109116.0,0.08,17.76,3.21,1.2,2021-04-01
2021,April,Europe,MINI,6799,42845.0,291303155.0,0.085,17.76,3.21,1.2,2021-04-01
2021,April,China,3 Series,3025,48220.0,145865500.0,0.103,18.74,3.2,1.2,2021-04-01
2021,April,China,5 Series,5394,60452.0,326078088.0,0.101,18.74,3.2,1.2,2021-04-01
2021,April,China,X3,10944,58053.0,635332032.0,0.098,18.74,3.2,1.2,2021-04-01
2021,April,China,X5,11368,68641.0,780310888.0,0.091,18.74,3.2,1.2,2021-04-01
2021,April,China,X7,5919,90456.0,535409064.0,0.098,18.74,3.2,1.2,2021-04-01
2021,April,China,i4,4415,64225.0,283553375.0,0.079,18.74,3.2,1.2,2021-04-01
2021,April,China,iX,12350,73446.0,907058100.0,0.098,18.74,3.2,1.2,2021-04-01
2021,April,China,MINI,5878,43722.0,256997916.0,0.092,18.74,3.2,1.2,2021-04-01
2021,April,USA,3 Series,3425,49575.0,169794375.0,0.1,16.27,4.0,1.18,2021-04-01
2021,April,USA,5 Series,10563,61216.0,646624608.0,0.091,16.27,4.0,1.18,2021-04-01
2021,April,USA,X3,6783,56972.0,386441076.0,0.11,16.27,4.0,1.18,2021-04-01
2021,April,USA,X5,8422,68416.0,576199552.0,0.08,16.27,4.0,1.18,2021-04-01
2021,April,USA,X7,10337,91553.0,946383361.0,0.093,16.27,4.0,1.18,2021-04-01
2021,April,USA,i4,11941,64814.0,773943974.0,0.081,16.27,4.0,1.18,2021-04-01
2021,April,USA,iX,3734,75931.0,283526354.0,0.093,16.27,4.0,1.18,2021-04-01
2021,April,USA,MINI,5665,42017.0,238026305.0,0.104,16.27,4.0,1.18,2021-04-01
2021,April,RestOfWorld,3 Series,3331,46605.0,155241255.0,0.104,6.51,2.7,1.11,2021-04-01
2021,April,RestOfWorld,5 Series,9611,61960.0,595497560.0,0.106,6.51,2.7,1.11,2021-04-01
2021,April,RestOfWorld,X3,3673,59809.0,219678457.0,0.105,6.51,2.7,1.11,2021-04-01
2021,April,RestOfWorld,X5,8364,68546.0,573318744.0,0.112,6.51,2.7,1.11,2021-04-01
2021,April,RestOfWorld,X7,4266,91599.0,390761334.0,0.091,6.51,2.7,1.11,2021-04-01
2021,April,RestOfWorld,i4,9216,65891.0,607251456.0,0.09,6.51,2.7,1.11,2021-04-01
2021,April,RestOfWorld,iX,12083,74012.0,894286996.0,0.076,6.51,2.7,1.11,2021-04-01
2021,April,RestOfWorld,MINI,11264,41881.0,471747584.0,0.108,6.51,2.7,1.11,2021-04-01
2021,May,Europe,3 Series,8674,48330.0,419214420.0,0.078,18.88,1.9,1.13,2021-05-01
2021,May,Europe,5 Series,7441,62119.0,462227479.0,0.098,18.88,1.9,1.13,2021-05-01
2021,May,Europe,X3,4558,56891.0,259309178.0,0.081,18.88,1.9,1.13,2021-05-01
2021,May,Europe,X5,4720,67140.0,316900800.0,0.096,18.88,1.9,1.13,2021-05-01
2021,May,Europe,X7,4441,90464.0,401750624.0,0.09,18.88,1.9,1.13,2021-05-01
2021,May,Europe,i4,7218,64827.0,467921286.0,0.089,18.88,1.9,1.13,2021-05-01
2021,May,Europe,iX,11608,73075.0,848254600.0,0.075,18.88,1.9,1.13,2021-05-01
2021,May,Europe,MINI,12029,43734.0,526076286.0,0.089,18.88,1.9,1.13,2021-05-01
2021,May,China,3 Series,5897,49982.0,294743854.0,0.103,14.36,3.68,1.13,2021-05-01
2021,May,China,5 Series,8340,63858.0,532575720.0,0.104,14.36,3.68,1.13,2021-05-01
2021,May,China,X3,7469,59382.0,443524158.0,0.088,14.36,3.68,1.13,2021-05-01
2021,May,China,X5,11365,68683.0,780582295.0,0.085,14.36,3.68,1.13,2021-05-01
2021,May,China,X7,7696,90223.0,694356208.0,0.085,14.36,3.68,1.13,2021-05-01
2021,May,China,i4,11882,66217.0,786790394.0,0.078,14.36,3.68,1.13,2021-05-01
2021,May,China,iX,9949,74810.0,744284690.0,0.098,14.36,3.68,1.13,2021-05-01
2021,May,China,MINI,7316,42081.0,307864596.0,0.107,14.36,3.68,1.13,2021-05-01
2021,May,USA,3 Series,5261,46840.0,246425240.0,0.082,15.82,3.53,1.12,2021-05-01
2021,May,USA,5 Series,10779,63058.0,679702182.0,0.084,15.82,3.53,1.12,2021-05-01
2021,May,USA,X3,9197,57311.0,527089267.0,0.091,15.82,3.53,1.12,2021-05-01
2021,May,USA,X5,11472,70121.0,804428112.0,0.099,15.82,3.53,1.12,2021-05-01
2021,May,USA,X7,4528,93658.0,424083424.0,0.096,15.82,3.53,1.12,2021-05-01
2021,May,USA,i4,6469,63277.0,409338913.0,0.091,15.82,3.53,1.12,2021-05-01
2021,May,USA,iX,4513,74833.0,337721329.0,0.091,15.82,3.53,1.12,2021-05-01
2021,May,USA,MINI,9621,40617.0,390776157.0,0.093,15.82,3.53,1.12,2021-05-01
